age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
19.0,Private,22.93749069553383,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,,>50K
0.0,Self-emp-not-inc,15.329429892254186,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,nan,nan,40.0,<=50K
115.10957425525596,Private,4.788299932714926,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,,<=50K
49.0,Private,,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,60.0,>50K
0.0,Private,nan,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,nan,-7042.3238000032925,45.0,<=50K
,Self-emp-not-inc,1000.0,Married-civ-spouse,Priv-house-serv,Husband,White,Male,7688.0,1602.0,40.0,>50K
,Private,4029.3007584401494,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,,>50K
0.0,Private,nan,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,-11202688.336877765,0.0,40.0,>50K
188.84724599923106,Private,nan,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,40.0,<=50K
39.55165429366985,Private,19.44648749450156,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,,,40.0,<=50K
,Self-emp-not-inc,1300.0,Married-spouse-absent,Craft-repair,Husband,White,Female,,0.0,,<=50K
1.7370901285356695,Private,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,84.6862318546746,<=50K
151.3488005250229,Private,15.760996669451448,Married-spouse-absent,Exec-managerial,Husband,White,Male,0.0,1628.0,55.0,<=50K
0.0,Private,10.0,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,nan,nan,nan,<=50K
44.0,Self-emp-not-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,,400.0,>50K
-10.38475181156258,?,1756.9993297267267,Married-spouse-absent,?,Not-in-family,White,Male,,,,<=50K
0.0,Self-emp-inc,nan,Married-spouse-absent,Transport-moving,Husband,Amer-Indian-Eskimo,Female,-22311.513158306225,1977.0,nan,>50K
0.0,Self-emp-not-inc,1100.0,Married-spouse-absent,Tech-support,Husband,White,Male,nan,nan,36.0,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,100.0,>50K
25.0,Self-emp-not-inc,,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,,<=50K
31.7921436836032,Private,,Married-AF-spouse,Prof-specialty,Own-child,White,Male,15024000.0,,40.0,<=50K
0.0,Private,nan,Divorced,Other-service,Wife,Black,Male,-27458494.892416146,nan,nan,<=50K
,Private,10.0,Divorced,Craft-repair,Other-relative,White,Female,18190.003262019927,0.0,50.0,<=50K
0.0,Private,9.0,Married-spouse-absent,Machine-op-inspct,Own-child,White,Male,0.0,22111.31393016058,400.0,<=50K
31.0,Self-emp-inc,1300.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.0,40.0,>50K
300.0,Self-emp-not-inc,-23.345081063285242,Never-married,Sales,Unmarried,Black,Female,0.0,,160.0,<=50K
185.13048976470435,Private,900.0,Widowed,Adm-clerical,Wife,White,Male,0.0,0.0,40.0,<=50K
41.0,Self-emp-not-inc,1300.0,Married-spouse-absent,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,50.0,>50K
102.18181981108087,Self-emp-not-inc,1300.0,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,34516.97746962013,nan,nan,<=50K
,Self-emp-inc,17.56917454690272,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0.0,,,>50K
,Private,9.0,Married-civ-spouse,?,Other-relative,Amer-Indian-Eskimo,Male,,2167.040996077154,70.0,>50K
0.0,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,2407.0,nan,400.0,<=50K
38.0,State-gov,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,-9902.200656452722,,30.0,<=50K
-31.714882863574083,Self-emp-not-inc,27.472040298716788,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0.0,0.0,400.0,<=50K
33.0,Self-emp-not-inc,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,60.0,>50K
300.0,Private,32.1331479185652,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,,,>50K
,Private,,Divorced,Sales,Wife,Black,Female,0.0,2637.8715498605193,400.0,<=50K
39.0,Self-emp-not-inc,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,,35.0,<=50K
470.0,Self-emp-inc,1556.695370577542,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1243.1256322519428,44.19205652060685,>50K
,Federal-gov,,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,,<=50K
,Private,,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,9603340.208327498,0.0,50.0,<=50K
31.0,Private,,Married-spouse-absent,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,,<=50K
42.0,Private,9.0,Married-spouse-absent,Transport-moving,Husband,White,Female,0.0,0.0,550.0,<=50K
61.0,Self-emp-not-inc,1000.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,76.37952122961543,<=50K
32.0,Self-emp-inc,,Married-spouse-absent,Priv-house-serv,Husband,White,Male,0.0,0.0,,>50K
68.0,Private,1167.3744390169395,Married-spouse-absent,Tech-support,Not-in-family,White,Female,,0.0,12.0,<=50K
0.0,Self-emp-not-inc,nan,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,7688.0,nan,470.9998073564442,>50K
610.0,Never-worked,900.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0.0,2070.6957581993884,270.0,>50K
37.0,Self-emp-not-inc,5.007517703979251,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,37.576000398646165,<=50K
470.0,State-gov,1600.0,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0.0,,50.0,>50K
31.0,Private,,Never-married,Sales,Not-in-family,White,Male,-52588893.84827077,-6231.984992387532,,<=50K
0.0,Private,nan,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,-9888.44708694171,0.0,nan,<=50K
450.0,Private,,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,,,,>50K
0.0,Private,-1592.0428069918955,Never-married,Craft-repair,Not-in-family,White,Male,2202.0,nan,45.0,<=50K
78.10916930475034,Private,1300.0,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,,0.0,,>50K
30.0,Self-emp-not-inc,13.0,Married-civ-spouse,Sales,Husband,White,Female,55257.2507124683,,,<=50K
,Private,,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,>50K
240.8140365143251,Self-emp-not-inc,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,1104.2874370927832,28.047453810615657,<=50K
59.0,Private,1589.8684293666215,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,>50K
310.0,Private,,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Male,,0.0,40.0,<=50K
190.0,Federal-gov,,Married-spouse-absent,Craft-repair,Other-relative,White,Female,0.0,,400.0,>50K
57.61621199551973,Private,-7.941810650771028,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,20005.604307371825,0.0,40.0,<=50K
0.0,Self-emp-inc,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,nan,nan,>50K
0.0,Private,1000.0,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,<=50K
139.28978507026076,Private,9.0,Married-civ-spouse,Sales,Husband,White,Female,15024.0,nan,nan,>50K
,,10.0,Never-married,,Own-child,White,Female,0.0,0.0,,<=50K
310.0,Private,,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0.0,-114.36188493443879,,<=50K
380.0,Private,,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,1076.3863280699363,,16.0,<=50K
,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Male,,,35.753034371084794,<=50K
38.04095854946588,Self-emp-not-inc,11.142716697524461,Married-spouse-absent,Priv-house-serv,Husband,White,Female,-17740.547066537925,0.0,,>50K
24.0,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,-1070.8798922793464,,>50K
,Never-worked,15.983716211618502,Widowed,Prof-specialty,Unmarried,White,Male,-31854.07851716279,0.0,40.0,>50K
28.004252251411273,Self-emp-not-inc,9.0,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,-33971.640785690586,0.0,,<=50K
39.0,Private,13.0,Separated,Sales,Not-in-family,White,Male,0.0,,,>50K
40.94514643528284,Self-emp-not-inc,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,,<=50K
,Self-emp-not-inc,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,524.7809220354618,,>50K
197.70773383571662,Local-gov,6.0,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,nan,0.0,27.0,<=50K
170.80006074394424,State-gov,nan,Married-spouse-absent,Prof-specialty,Husband,White,Female,nan,0.0,80.0,>50K
134.745348736244,Private,13.0,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,39.045312214233896,<=50K
60.0,State-gov,,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Male,86130.9234883038,,85.16485017448497,<=50K
51.0,Self-emp-not-inc,,Married-AF-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,99999.0,,571.8331989552703,>50K
55.0,Self-emp-not-inc,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,,0.0,56.0,>50K
330.0,Federal-gov,25.628204625042905,Never-married,Other-service,Not-in-family,White,Male,44733.57709056508,,,<=50K
370.0,Private,,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,,<=50K
63.07358993014595,Local-gov,9.0,Married-civ-spouse,Transport-moving,Other-relative,White,Male,-44280.38215993716,0.0,,<=50K
63.0,Self-emp-not-inc,,Married-spouse-absent,Exec-managerial,Husband,White,Male,0.0,,705.5830521817945,<=50K
0.0,Private,nan,Married-civ-spouse,Exec-managerial,Wife,White,Male,0.0,0.0,40.0,<=50K
106.91266366644922,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,nan,nan,nan,>50K
33.0,Private,9.0,Married-spouse-absent,Sales,Husband,White,Male,0.0,,40.0,>50K
85.56203364388202,Self-emp-not-inc,,Married-civ-spouse,Sales,Husband,White,Male,-9345.249167601884,0.0,40.0,>50K
36.0,Private,6.0,Divorced,Transport-moving,Not-in-family,White,Male,,3584.929890597195,50.0,<=50K
39.0,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,,300.0,>50K
193.2810827291786,Private,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,-1913.066270675979,500.0,>50K
,Never-worked,25.004715600932457,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,,,,>50K
,Self-emp-not-inc,,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,,,40.068037360122844,<=50K
39.0,Self-emp-not-inc,1321.2812787700993,Married-spouse-absent,Prof-specialty,Wife,Black,Male,,,600.0,>50K
446.35564174089563,Private,13.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,,<=50K
0.0,Self-emp-not-inc,13.0,Never-married,Tech-support,Wife,White,Male,0.0,nan,565.5793815086832,<=50K
147.93234967443647,Self-emp-not-inc,nan,Married-civ-spouse,Transport-moving,Husband,White,Male,nan,nan,nan,>50K
0.0,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,nan,>50K
53.27616707875471,Without-pay,,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,,>50K
,Private,10.0,Married-spouse-absent,Adm-clerical,Husband,White,Male,,0.0,40.0,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,,340.0,>50K
0.0,Private,9.0,Married-spouse-absent,Exec-managerial,Husband,White,Male,0.0,nan,26.0,>50K
340.0,Private,900.0,Never-married,Sales,Wife,White,Male,0.0,,22.475866077661173,<=50K
0.0,Federal-gov,900.0,Married-AF-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,<=50K
37.0,Self-emp-not-inc,1.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,,<=50K
-10.217307702722472,Self-emp-not-inc,20.56237492067579,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,,<=50K
47.17194662430687,Federal-gov,12.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,,46.0,<=50K
111.64872106084616,Private,10.0,Married-spouse-absent,Priv-house-serv,Unmarried,White,Male,0.0,0.0,40.0,<=50K
53.0,Self-emp-inc,1452.482579664735,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,,>50K
35.0,Private,,Married-civ-spouse,Sales,Not-in-family,Black,Male,0.0,,,<=50K
18.0,Self-emp-not-inc,2.6291476821063284,Divorced,Prof-specialty,Not-in-family,White,Male,,,47.18586255133944,<=50K
63.0,Private,9.724831821624331,Divorced,Prof-specialty,Not-in-family,White,Female,,0.0,124.84622547617143,<=50K
0.0,Federal-gov,nan,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,550.0,>50K
85.93580995007031,Federal-gov,11.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,,,,>50K
0.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,50.0,<=50K
32.0,Private,,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,>50K
45.0,Self-emp-not-inc,15.0,Divorced,Machine-op-inspct,Wife,Black,Male,0.0,,400.0,<=50K
350.8323903674113,Federal-gov,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,15024.0,0.0,6.998614434597981,<=50K
-48.22650328954251,Private,,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,34.82909979345081,<=50K
149.73177875315054,Private,16.659646595087214,Married-spouse-absent,Prof-specialty,Husband,White,Male,0.0,-8758.534837821817,45.81541256060784,>50K
111.36068680105514,Private,,Married-spouse-absent,Priv-house-serv,Husband,White,Male,0.0,,,>50K
49.693938263886736,Private,18.782555447383412,Divorced,Sales,Unmarried,Black,Female,-33818720.98093744,0.0,35.0,<=50K
410.0,Private,5.0,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,22542.148432812235,0.0,88.0,<=50K
466.69187310159435,Self-emp-not-inc,15.216074691226094,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,41.982767238758115,>50K
34.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,,>50K
0.0,Self-emp-inc,nan,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,539.7823041001774,500.0,>50K
36.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,>50K
192.04775568528675,Self-emp-not-inc,-1230.543488241247,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,10.0,>50K
190.0,Private,9.01299417632722,Never-married,Handlers-cleaners,Husband,White,Male,-56878.28511934234,0.0,70.0,<=50K
,Self-emp-not-inc,2003.7771245492884,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.386217995383774,>50K
125.64245849057502,Private,-3.2306047498129296,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,1977.0,400.0,>50K
,Self-emp-not-inc,,Never-married,Transport-moving,Unmarried,White,Male,,,,<=50K
250.0,Self-emp-not-inc,900.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,600.0,<=50K
762.1447071382566,Private,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,20.0,<=50K
,Private,,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,13.845555158125098,>50K
35.0,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,-1448375.6382738047,1902.0,35.0,<=50K
54.0,Private,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,90.74561659907437,>50K
,Private,9.0,Divorced,?,Wife,White,Male,-24425.57121477778,0.0,,<=50K
,Self-emp-not-inc,1300.0,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,,0.0,45.0,>50K
650.0,,,Married-civ-spouse,,Husband,White,Male,,-139.66762050489243,73.79461276147579,<=50K
340.0,Self-emp-not-inc,23.396335167642587,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,0.0,0.0,21.16202377460132,>50K
45.0,Private,,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.0,16.233421374798155,<=50K
165.95181359863966,Private,9.0,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0.0,18870.0,650.0,>50K
0.0,Private,9.0,Married-spouse-absent,Sales,Husband,White,Female,nan,0.0,60.0,<=50K
118.30055960406216,Local-gov,nan,Never-married,Protective-serv,Wife,White,Male,0.0,nan,40.0,<=50K
53.0,Private,-11.621052609748936,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,53714911.26715277,0.0,25.0,<=50K
35.0,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,64.91405642527229,>50K
17.957121170148035,State-gov,,Married-spouse-absent,Prof-specialty,Husband,White,Male,22965.011622690006,,40.0,>50K
-8.768525823083436,Private,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,>50K
,Private,1300.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,30.0,<=50K
61.0,?,19.93696647936512,Separated,Farming-fishing,Wife,White,Female,,0.0,38.4623358559777,<=50K
0.0,Private,11.463432063344715,Married-AF-spouse,Other-service,Husband,White,Male,nan,0.0,400.0,<=50K
8.988673439878788,Private,3.0,Married-spouse-absent,Other-service,Husband,Asian-Pac-Islander,Female,0.0,0.0,40.0,<=50K
270.0,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,,,40.0,>50K
35.0,Private,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,702.9904583250882,60.0,<=50K
81.27431307119792,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,47.577714383839755,>50K
34.0,Private,,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0.0,0.0,60.0,>50K
,Private,,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,0.0,0.0,400.0,>50K
,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,-5234.223789329636,1977.0,50.0,>50K
270.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,,,45.0,<=50K
119.16172847677026,Private,11.0,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,39210.53822404092,0.0,40.0,>50K
370.0,Never-worked,2231.8994518677678,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,,400.0,>50K
,Self-emp-not-inc,0.4484828521579196,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0.0,,50.0,<=50K
480.0,Private,900.0,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,-32164445.667232964,0.0,42.64347763743927,<=50K
49.096609457549235,Self-emp-not-inc,10.416035326566854,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,,0.0,40.0,<=50K
156.09217739335708,Private,nan,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,-2064056.645450873,1197.2768849198408,-94.6959655008564,>50K
42.0,Local-gov,,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0.0,0.0,80.0,>50K
41.0,Private,,Never-married,Craft-repair,Other-relative,White,Female,0.0,,,<=50K
56.0,?,,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,-17070794.21789907,0.0,46.50510249015454,<=50K
,Never-worked,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,-60617354.84412805,14850.0,400.0,>50K
323.9019474809403,Private,12.0,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,-16.609846537581138,<=50K
4.419479324710089,Self-emp-not-inc,,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,,,<=50K
56.72118833544587,Self-emp-not-inc,9.0,Married-spouse-absent,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,,,>50K
37.0,State-gov,10.0,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Male,0.0,-1698.858071386262,40.47304953277319,<=50K
,Self-emp-not-inc,9.0,Separated,Prof-specialty,Other-relative,Other,Female,,0.0,400.0,<=50K
,Never-worked,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Male,0.0,,-21.8605109706212,>50K
98.0030850554174,Private,22.232476118382053,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,46.498868713895924,>50K
38.0,Private,14.0,Married-spouse-absent,Priv-house-serv,Husband,White,Male,0.0,,,>50K
-33.50607385644162,Self-emp-inc,1300.0,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,99999000.0,0.0,40.0,>50K
145.37472515459393,Private,900.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,nan,50.0,>50K
0.0,Private,38.86839073470834,Married-civ-spouse,Sales,Husband,White,Male,-18347.387339240955,nan,40.0,<=50K
52.0,Never-worked,,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,40.0,>50K
155.05247567681573,State-gov,15.0,Never-married,Prof-specialty,Wife,Black,Female,-11805.6053169135,nan,50.0,<=50K
0.0,Self-emp-not-inc,10.0,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,nan,0.0,42.0,<=50K
,Private,1000.0,Divorced,Adm-clerical,Not-in-family,White,Male,57234.211582436816,0.0,400.0,<=50K
0.0,Private,10.0,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,nan,nan,39.0,>50K
85.65958271156876,Self-emp-inc,13.79057709215326,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,-21510.795338330943,,73.52778898674043,>50K
31.0,Self-emp-not-inc,900.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,,>50K
57.64076824866242,State-gov,587.9699492239307,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1913.3199321996563,40.0,>50K
0.0,Private,nan,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0.0,nan,50.06208189670241,<=50K
470.0,Private,,Married-civ-spouse,Craft-repair,Husband,White,Female,-13323.733678978726,,,>50K
24.0,Local-gov,,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0.0,0.0,60.0,>50K
152.16352349891295,Private,2.453273414156513,Married-civ-spouse,Transport-moving,Wife,White,Male,0.0,1112.2563505911871,75.34636671100168,<=50K
340.0,Local-gov,14.0,Married-spouse-absent,Prof-specialty,Wife,White,Female,0.0,,-4.554470805361582,>50K
31.0,?,1200.0,Never-married,?,Own-child,White,Male,0.0,,50.0,<=50K
137.590164428746,Self-emp-not-inc,20.095022494060274,Never-married,Craft-repair,Not-in-family,White,Male,0.0,nan,40.0,<=50K
,Self-emp-inc,10.0,Married-spouse-absent,Exec-managerial,Husband,White,Female,0.0,0.0,10.0,>50K
240.0,Federal-gov,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,500.0,<=50K
,Without-pay,-1.41617121134888,Married-civ-spouse,Exec-managerial,Own-child,White,Female,,0.0,50.0,<=50K
74.8021575408226,Private,9.0,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0.0,0.0,65.0,>50K
-6.404691388877133,Private,733.4907795935852,Never-married,Exec-managerial,Wife,White,Male,,0.0,,<=50K
45.695638767606724,Private,-0.9185413404631717,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,33956779.01035294,-5269.845727930556,-26.047988820077705,>50K
43.83610948715857,Private,,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,37.0,>50K
0.0,Self-emp-not-inc,14.0,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Male,0.0,nan,50.0,>50K
,Private,,Married-spouse-absent,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,>50K
46.0,Private,,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,400.0,<=50K
47.0,Private,,Married-AF-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,60.0,>50K
46.0,Private,10.0,Never-married,Transport-moving,Own-child,White,Female,0.0,,40.0,<=50K
0.0,State-gov,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,nan,0.0,nan,<=50K
46.0,Private,,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,15024.0,,400.0,>50K
,Never-worked,,Separated,Prof-specialty,Not-in-family,White,Female,0.0,-2222.856751252013,400.0,<=50K
40.0,Private,,Married-AF-spouse,Transport-moving,Own-child,White,Female,0.0,-1943.3132103567893,40.0,<=50K
,Private,,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,4934.0,0.0,60.0,>50K
0.0,Self-emp-inc,7.22159662592992,Divorced,Exec-managerial,Not-in-family,White,Female,nan,0.0,74.02507425344537,>50K
53.0,Self-emp-not-inc,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,<=50K
,Private,15.953116087713232,Never-married,Sales,Own-child,White,Female,15216.769137020372,,40.0,<=50K
134.1822911759191,Federal-gov,9.0,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,99999.0,686.0565595128544,52.97617873077732,>50K
0.0,Private,2416.0256477876515,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,nan,nan,37.0,>50K
,Federal-gov,900.0,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0.0,832.1872071060011,,<=50K
45.0,Private,1300.0,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,,,,>50K
74.65564875658411,,7.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0.0,18115.431620764128,60.0,<=50K
,State-gov,10.0,Never-married,Other-service,Own-child,White,Male,,,45.0,<=50K
38.35354942512018,Private,4.805953456498145,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,,<=50K
39.0,Private,,Married-AF-spouse,Machine-op-inspct,Not-in-family,Black,Male,,0.0,,<=50K
27.0,Private,1400.0,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,-16023368.203088155,,21.81300262274543,>50K
,Self-emp-not-inc,54.43087375364062,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,45.0,>50K
117.32947357234823,Private,10.0,Married-civ-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,53538.53916327277,2.3131171639684274,40.0,<=50K
