age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
198.15403896693948,Privat,nan,Mrried-civ-spouse,Eec-managerial,Own-chil,Oher,Mae,0.0,1887.0,480.0,>50K
115.93958162067014,Self-emp-ic,9.0,Never-mrried,Craft-epair,,,Mae,nan,0.0,49.25811945852671,<=50K
,,,Never-married,Exec-managerial,Own-child,Other,Male,0.0,0.0,25.0,<=50K
46.51268304347166,Private,9.0,Never-married,Exec-managerial,,,,-36464.2036158375,0.0,40.0,<=50K
21.474216449636536,Private,1300.0,Married-civ-spouse,Armed-Forces,Husband,Black,,0.0,,45.0,>50K
440.0,Local-gov,,,Prof-specialty,Husband,Other,Male,5503214.680631331,,,<=50K
20.0,Local-gov,,Separated,Exec-managerial,Not-in-family,White,Male,49921.25112524624,0.0,45.0,>50K
38.0,,15.0,Married-civ-spouse,Craft-repair,,White,Female,-15564.107507978371,0.0,40.0,<=50K
0.0,Privae,900.0,Marred-civ-spouse,,,hite,Femle,0.0,0.0,nan,<=50K
,?,1873.3060614242136,Married-civ-spouse,,,Black,Female,7688.0,,,>50K
43.0,,,,Prof-speialty,usband,Wite,Mal,7688.0,,40.0,>50K
51.0,?,9.0,,,Not-in-family,White,Male,0.0,,40.0,>50K
,Private,1076.7645245191347,Married-civ-spouse,Craft-repair,,White,Male,7298.0,0.0,60.0,>50K
750.0,,,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,,<=50K
73.08377730712077,Private,7.0,Married-civ-spouse,Craft-repair,Husband,Other,Female,5178.0,0.0,40.0,>50K
83.05116622785877,Private,,Married-civ-spouse,Transport-moving,,Black,Male,0.0,0.0,,>50K
,,9.0,,Transport-moving,Other-relative,White,Male,0.0,,500.0,>50K
42.0,Private,13.0,Widowed,Protective-serv,,,,,,,<=50K
58.0,,14.0,Divorced,Exec-managerial,Unmarried,Other,Female,,2339.0,60.0,<=50K
27.0,Private,27.09758679449018,Divorced,Machine-op-inspct,,Other,Male,19577.041180261367,0.0,420.3624300106032,<=50K
199.84337297821332,Self-emp-in,nan,Divrced,Adm-clrical,Unmarrie,Wite,Mal,0.0,nan,400.0,<=50K
,Private,,Married-civ-spouse,Sales,Own-child,White,Male,0.0,,600.0,<=50K
,Private,6.282279353057211,,,Own-child,White,,7298.0,0.0,74.77386706144573,>50K
118.18970316909362,rivate,nan,,Prof-specialy,,Oher,ale,nan,0.0,nan,<=50K
55.23412167451203,Private,30.78198443949951,,Exec-managerial,Own-child,White,Male,,0.0,400.0,>50K
141.89983148545116,?,9.0,Marrie-civ-spouse,,Not-in-fmily,,,99999.0,nan,500.0,>50K
184.57093915809372,na,9.0,,nn,Own-chid,Whit,Fmale,0.0,-2970.4149410134005,25.0,<=50K
23.0,,10.0,,,Wife,Other,Female,0.0,,30.0,<=50K
330.0,Private,1000.0,Never-married,Other-service,Unmarried,Black,,0.0,0.0,400.0,<=50K
23.852446176123756,Private,-0.20927473345155256,Separated,,Own-child,White,,,,80.86057297696755,<=50K
28.0,Self-emp-not-inc,14.0,Married-civ-spouse,Exec-managerial,,White,,0.0,-2114.103858744663,50.0,>50K
22.0,,13.0,,Exec-managerial,,White,Female,0.0,,,<=50K
,Self-emp-not-inc,13.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,,9.018485881500686,50.0,>50K
0.0,Priate,10.0,Married-civ-spose,,,,,0.0,nan,nan,>50K
246.4409254294065,Private,10.0,Married-civ-spouse,Craft-repair,,Other,,4386.0,,40.0,>50K
24.0,,10.0,,Exec-managerial,Wife,White,Male,7792.99448355987,0.0,-15.95745072125829,<=50K
,,2.0,Married-civ-spouse,Other-service,Husband,,Male,0.0,0.0,450.0,<=50K
23.0,Self-emp-inc,10.0,Married-civ-spouse,Other-service,Own-child,Other,Male,,,50.0,<=50K
47.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,-91176.13941710685,,30.0,<=50K
0.0,,10.0,,Handlrs-cleaners,Husand,Othe,emale,nan,0.0,54.735842625374,<=50K
188.73330494216057,,41.29268139892755,,,Huband,Oter,Femae,nan,0.0,51.002856126123646,>50K
38.0,Private,,,,Husband,,Male,0.0,-676.8459196865358,40.0,>50K
59.0,Private,5.1317862753644805,,Exec-managerial,Own-child,White,Male,,0.0,,>50K
,State-gov,16.784773200557403,,Machine-op-inspct,Husband,,Female,0.0,0.0,40.0,>50K
,,9.0,Married-civ-spouse,,Husband,White,Male,,-2232085.122596683,19.589315326900387,>50K
,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,Other,,27807411.81734502,0.0,,>50K
0.0,Privte,2449.8554201963225,Married-civ-spoue,,Hsband,Whte,Mae,0.0,0.0,nan,<=50K
59.0,Private,,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,,0.0,400.0,>50K
,Local-gov,1219.1774224934409,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,,,,>50K
55.0,Self-emp-inc,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,>50K
,,1000.0,,,,Other,Female,0.0,0.0,40.0,>50K
360.0,Private,9.0,,,Other-relative,,Female,,1201.0742039088511,,<=50K
,Self-emp-not-inc,13.0,,Prof-specialty,,White,Male,0.0,0.0,50.0,>50K
,,10.193571016395017,,Sales,,,Female,,0.0,250.0,<=50K
0.0,Neve-worked,13.0,Never-marred,,,Whie,emale,4563.519972809575,0.0,nan,<=50K
33.0,Self-emp-inc,6.885291813400921,Never-married,Sales,Unmarried,White,Male,,0.0,,<=50K
35.0,Private,900.0,,Craft-repair,Not-in-family,White,Male,0.0,,57.718622862769365,<=50K
460.0,,11.562673980292063,Separated,,Unmarried,Black,Male,0.0,,,<=50K
320.0,Self-emp-inc,21.501526205485412,Married-civ-spouse,Craft-repair,Own-child,,Male,0.0,-955.3179036799239,,<=50K
37.0,Private,14.0,Married-civ-spouse,Machine-op-inspct,,,,,0.0,,>50K
153.87866195384618,Self-ep-inc,nan,Marred-civ-spouse,raft-repair,,Othe,ale,0.0,0.0,55.0,<=50K
0.0,Self-empinc,16.0,Married-cv-spouse,Techsupport,,Othr,Mae,nan,nan,40.0,>50K
0.4351979857272461,,,Married-civ-spouse,Handlers-cleaners,Husband,Other,,0.0,-403.26192461615284,-15.291681767096726,<=50K
37.0,Self-emp-not-inc,,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,,<=50K
0.0,rivate,11.0,Widwed,,,Oter,,66144.13236590331,nan,75.0,>50K
,,7.01896396100914,Separated,,Not-in-family,Black,Female,,353.9551244922417,400.0,<=50K
63.45931790856561,,,Married-civ-spouse,Exec-managerial,Husband,White,,,0.0,40.0,>50K
190.6742549004434,Self-em-inc,nan,Married-civ-spose,,Own-hild,,ale,7688.0,nan,44.0,>50K
0.0,Self-emp-notinc,nan,Marriedciv-spouse,Saes,wn-child,Whie,Mle,nan,0.0,400.0,>50K
59.0,Private,,Married-AF-spouse,Craft-repair,Own-child,,,-20501.817554900175,0.0,40.0,>50K
52.0,,,Married-civ-spouse,Adm-clerical,Husband,White,,,,-75.61766698148887,<=50K
32.0,Self-emp-not-inc,1300.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,7688.0,0.0,40.0,>50K
600.0,State-gov,14.0,Married-civ-spouse,Exec-managerial,Wife,Other,Male,,,,>50K
,Self-emp-inc,1300.0,Married-civ-spouse,Armed-Forces,Husband,Other,,0.0,0.0,48.0,<=50K
,,,Married-civ-spouse,Transport-moving,Husband,Black,,5178.0,0.0,,>50K
41.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Female,28570.99801961857,-656.2624541812265,40.0,>50K
0.0,Self-empinc,2.0,Searated,Other-servic,,hite,Feale,nan,nan,20.0,<=50K
35.0,,9.0,Married-civ-spouse,Transport-moving,,Other,,0.0,,,>50K
10.283151688906802,,14.592668542659455,,,,Other,Male,0.0,-47.695650189449005,400.0,>50K
0.0,Stategov,2690.276757845125,Married-iv-spouse,Exec-manageial,Ownchild,ther,Mal,nan,0.0,40.0,>50K
,Self-emp-inc,1600.0,,Exec-managerial,,White,Male,15024.0,,,>50K
198.38050939165265,Loca-gov,9.0,Dvorced,Prof-secialty,Not-in-faily,hite,Mae,0.0,1507204.255133529,nan,<=50K
194.9811737071586,State-go,14.0,Never-mrried,Prof-pecialty,Umarried,Blac,Femle,0.0,1844.9541456264396,40.0,<=50K
145.4490205352949,Stte-gov,900.0,ever-married,Prof-speialty,Not-in-faily,Whit,Mae,nan,0.0,41.17667363930178,<=50K
61.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,,,,>50K
,Self-emp-inc,1000.0,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,,0.0,0.0,35.0,<=50K
141.29279076502294,Privat,9.0,,,Not-in-famly,,Fmale,0.0,0.0,55.0,<=50K
407.968282614923,Private,1100.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,40.0,<=50K
320.0,Private,8.0,Married-civ-spouse,Craft-repair,Other-relative,Other,Male,,0.0,15.0,<=50K
,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,60.15232949234214,>50K
18.0,Self-emp-inc,700.0,,,,,,0.0,0.0,400.0,<=50K
109.35333662715392,?,27.902247822606626,Sepaated,arming-fishing,ot-in-family,Whte,Mal,-44044.8559330515,nan,40.0,<=50K
0.0,,9.0,Separatd,,,Wite,Mae,-4032.029768434285,-4067.8341149043463,40.0,<=50K
62.78140325262987,,9.0,,Transport-moving,Husband,White,,,,,>50K
123.41466192270885,Self-mp-inc,4.299071314920398,,,,Whte,Mae,nan,-276.44165856179285,nan,>50K
112.28442710165464,Prvate,nan,Divoced,Tech-suport,,,,0.0,-745.0314188671241,80.0,<=50K
510.1242974628359,,13.0,Married-spouse-absent,Prof-specialty,Not-in-family,,Male,0.0,0.0,450.0,>50K
39.98460904442373,,,Married-civ-spouse,Sales,,White,,0.0,,,>50K
,,13.0,,,Wife,,Female,0.0,0.0,4.0,<=50K
227.16879204241627,Loal-gov,,Marriedciv-spouse,,Ownchild,Wite,Mle,,0.0,40.0,>50K
8.363490831241595,,9.0,Married-civ-spouse,,,Other,Male,0.0,0.0,37.17526138988035,<=50K
23.316971163154548,,10.0,,Transport-moving,Husband,Other,Male,0.0,,20.0,>50K
0.0,Self-emp-ic,nan,Mrried-civ-spouse,,Husbnd,Oher,Mle,0.0,0.0,40.0,>50K
38.0,Private,1300.0,,Other-service,Unmarried,,Male,-22250.05170465329,0.0,30.0,<=50K
,,11.0,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0.0,,40.0,<=50K
0.0,,900.0,Married-civ-pouse,Tch-support,,Oher,Feale,0.0,-2467552.467021405,400.0,>50K
0.0,Stae-gov,9.0,Married-iv-spouse,raft-repair,Husban,Whte,Feale,0.0,0.0,73.52161012064786,>50K
121.72276291379256,Priate,-6.693739428578569,Marriedciv-spouse,Transort-moving,Husbad,Wite,ale,0.0,0.0,nan,>50K
,Private,,Married-civ-spouse,,Own-child,White,Male,0.0,,,>50K
,Private,11.0,Never-married,Adm-clerical,Own-child,White,Female,,,50.51380811661836,<=50K
151.42010987260267,?,nan,Never-mrried,Farmingfishing,Not-i-family,hite,Mle,nan,0.0,nan,<=50K
168.5898973941805,,,Divorced,Exec-managerial,Unmarried,White,,0.0,0.0,400.0,<=50K
,Private,1300.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,60.0,>50K
40.0,Private,,Married-civ-spouse,Exec-managerial,Husband,,Male,-9908725.925659858,0.0,84.39873069757644,>50K
177.6657331910484,,nan,Married-cv-spouse,Exec-managrial,Ownchild,Wite,,0.0,0.0,35.0,>50K
38.0,,14.0,Divorced,Prof-specialty,Own-child,,Male,0.0,834418.1874069757,500.0,>50K
550.0,,1300.0,Divorced,Transport-moving,,Other,Male,0.0,0.0,44.62467796358317,>50K
38.0,Private,,Married-civ-spouse,,Husband,,Male,0.0,0.0,,>50K
,,5.648120372712139,Never-mrried,,Own-chil,Wite,Mae,,0.0,400.0,<=50K
25.0,Private,9.0,Separated,Tech-support,,Black,Female,,0.0,,<=50K
,Private,17.686322828643448,,Transport-moving,,,Male,,0.0,40.0,>50K
32.0,Private,1300.0,Never-married,Exec-managerial,,White,Male,0.0,0.0,55.0,<=50K
91.29539969814279,Self-emp-not-inc,17.270239913883763,Married-civ-spouse,Other-service,,White,Female,0.0,,616.928612143953,>50K
0.0,,900.0,Sparated,,Not-in-faily,Whte,,-4409.606571182856,nan,nan,<=50K
176.98609063369136,Privte,10.864456211956277,Separted,Adm-cerical,Own-chil,,Mal,35025.721220747386,-430.6418155490583,25.0,<=50K
29.0,,1300.0,Married-civ-spouse,,,White,,0.0,0.0,,<=50K
0.0,Sel-emp-inc,14.0,Married-iv-spouse,Prf-specialty,Own-chld,Oter,Mae,nan,nan,3.874724616737815,>50K
31.0,,13.0,Divorced,Exec-managerial,Unmarried,,Female,27828.0,0.0,55.0,>50K
182.7130129852389,,1300.0,Married-civ-spous,Exec-manageril,Not-in-fmily,Asian-Pac-Islaner,Femal,0.0,0.0,320.0,>50K
,Private,,Separated,Handlers-cleaners,Not-in-family,Other,Male,0.0,1977.0,,<=50K
25.995636150965357,Private,,,,Husband,,Male,25088.298953773872,,40.0,>50K
180.0,,9.0,,Sales,Own-child,,Male,,0.0,,<=50K
,,,Married-civ-spouse,Exec-managerial,Own-child,White,,,0.0,,<=50K
,,-6.024383142589979,Wdowed,Transport-movin,Umarried,Wite,Femal,0.0,0.0,,<=50K
510.0,State-gov,14.0,,Craft-repair,Husband,White,Male,0.0,0.0,,>50K
,Private,14.0,Separated,Prof-specialty,Unmarried,White,Male,0.0,0.0,57.521471043702796,<=50K
66.24157846883769,Private,1000.0,Married-civ-spouse,,,White,Female,0.0,0.0,30.0,>50K
0.0,,nan,,,Husbnd,Othr,Mae,4199.6045985572055,nan,nan,>50K
150.25459084713378,Privat,7.0,Seprated,dm-clerical,On-child,Whte,Mle,71736519.59677096,0.0,400.0,<=50K
130.46282107056734,Self-em-inc,26.52706988410364,Maried-civ-spouse,Exec-mnagerial,,Whte,ale,nan,0.0,nan,>50K
,Private,,Married-civ-spouse,,Husband,White,Female,,1378629.1746654194,,>50K
75.11743007553105,Private,9.0,Widowed,Exec-managerial,Unmarried,White,Male,15024.0,,,<=50K
32.0,Self-emp-inc,,Married-civ-spouse,,Wife,White,Female,64573.828741439276,,-166.79998859518724,>50K
44.95159407433098,Self-emp-inc,13.0,Never-married,Exec-managerial,Own-child,Other,Female,6849.0,0.0,43.0,<=50K
106.06880583936403,Self-emp-no-inc,14.0,,,,Othr,Fmale,nan,0.0,nan,>50K
28.498397470235975,,1100.0,Widowed,,,White,Male,,0.0,400.0,<=50K
,?,,Married-AF-spouse,?,Unmarried,,,74948.77060351407,0.0,,<=50K
,,,Divorced,,Other-relative,White,Male,,,24.34818164813915,<=50K
68.72385811482047,Private,900.0,Married-civ-spouse,,Husband,,Male,4064.0,,,<=50K
40.0,Self-emp-not-inc,,,Farming-fishing,Husband,White,Male,-23274.188922404624,0.0,50.0,>50K
0.0,,14.0,Widoed,ales,Umarried,Wite,ale,0.0,0.0,58.1081656130565,<=50K
,State-gov,,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-25208.526354665366,0.0,,>50K
28.0,Self-emp-inc,,,,,Other,,0.0,0.0,,>50K
,Self-emp-inc,212.89360700584314,Never-married,Sales,Other-relative,Black,,0.0,0.0,-14.317256561685756,<=50K
49.0,Self-emp-not-inc,,Married-civ-spouse,Other-service,Husband,Other,,7688.0,1232.2507715134377,,>50K
36.0,Self-emp-inc,13.0,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,,-16067412.815994224,,50.0,<=50K
157.0716468644495,Selfemp-inc,10.0,Maried-civ-spouse,,,Oher,ale,0.0,nan,40.0,>50K
,Self-emp-not-inc,4.540739130237828,Married-civ-spouse,Prof-specialty,Husband,White,,99999000.0,0.0,46.49999027870915,>50K
0.0,rivate,13.0,Never-marrie,Prof-specialt,Unarried,Whte,,0.0,nan,nan,>50K
169.59755694237614,rivate,nan,Maried-civ-spouse,,,,ale,0.0,0.0,74.18437327060408,<=50K
55.0,Local-gov,14.0,Widowed,,Unmarried,White,Male,,323.0,,<=50K
,,14.0,Married-civ-spouse,Prof-specialty,Husband,Other,Female,,1887.0,50.0,>50K
48.17349169439097,Private,,Married-civ-spouse,Craft-repair,Own-child,,,3464.0,0.0,,>50K
129.7019845838902,Sef-emp-inc,-8.839719757985012,Nevr-married,Adm-clerica,Ownchild,Wite,ale,0.0,0.0,nan,<=50K
19.84728053401983,,5.0,Never-married,,Wife,,Female,0.0,2351.828994817423,101.73725120472824,<=50K
61.0,Self-emp-inc,,Never-married,Transport-moving,,White,Female,,-1040407.8137265785,40.0,<=50K
,Local-gov,651.1811329921702,Separated,Prof-specialty,,,Female,0.0,0.0,45.0,>50K
38.0,Self-emp-inc,13.0,Married-civ-spouse,,Husband,White,Male,-16263.86370408086,0.0,61.43753026832666,>50K
489.615103503456,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,36699.59490333355,0.0,40.0,>50K
104.72595542316716,Stat-gov,nan,Nevermarried,Machine-o-inspct,Not-in-famil,,Mle,-112287585.27222344,0.0,40.0,<=50K
49.275491228536545,Private,900.0,Married-civ-spouse,Transport-moving,Husband,White,,,,280.1109940170366,<=50K
164.22669777733532,Prvate,nan,Married-civ-spuse,Prof-secialty,Wfe,Whit,Mae,nan,0.0,40.0,>50K
50.0,Private,,,Prof-specialty,Husband,White,Female,0.0,1873057.3246252774,,>50K
37.472788149446735,Self-emp-inc,219.55290086879896,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,400.0,>50K
,,11.0,Married-civ-spouse,,Husband,Other,,0.0,0.0,40.0,>50K
105.85432044776437,Privte,9.0,,Craftrepair,ife,Othr,emale,0.0,1358.8098611575763,35.0,>50K
,,9.0,,Craft-repair,Husband,Other,Male,28233.28608865325,0.0,40.0,>50K
23.0,Private,13.0,Married-civ-spouse,Exec-managerial,,Other,Male,,,44.70146422456711,>50K
,,9.0,Widowed,Prof-specialty,Other-relative,,,0.0,,50.0,<=50K
,Self-emp-not-inc,,Married-civ-spouse,,Husband,,,0.0,,,>50K
,Private,,Married-civ-spouse,?,Own-child,,Male,0.0,-587.8954137575944,40.0,<=50K
127.88366000746689,Priate,25.672882263164738,,,Not-in-fmily,hite,emale,nan,0.0,500.0,>50K
-2.3017672653367462,Private,500.0,Married-civ-spouse,,,Other,Male,0.0,1887.0,,<=50K
,Self-emp-inc,1300.0,,Handlers-cleaners,,Other,Female,0.0,,200.0,<=50K
46.0,Private,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-47891471.56945677,2570.401814427852,55.0,<=50K
45.0,Self-emp-inc,13.0,,Craft-repair,,,,0.0,,74.55174967200892,<=50K
152.65527123563766,rivate,9.0,Separaed,Otherservice,,Whte,,-22504.22996570874,0.0,-6.529350169791201,<=50K
0.0,Privte,6.0,Never-maried,,ife,Whte,Femle,0.0,nan,400.0,<=50K
,,10.0,,Protective-serv,Husband,White,Female,,0.0,43.29961695752967,>50K
42.0,Private,,,?,,Other,,0.0,0.0,,<=50K
34.0,Private,,,Adm-clerical,Husband,,Male,0.0,,44.28976531571304,>50K
143.81311000241143,elf-emp-inc,4.0,Married-civ-spous,Transprt-moving,,Whit,ale,0.0,0.0,67.46429901546973,>50K
39.0,Private,,Married-civ-spouse,Exec-managerial,Husband,,Male,4305.41440928813,0.0,,>50K
0.0,,14.0,Never-marrie,Exe-managerial,Not-in-faily,Amer-Indian-Eskim,,-22726.82987660979,0.0,550.0,<=50K
43.0,Self-emp-not-inc,1400.0,,Farming-fishing,Own-child,White,Female,41264.477261003616,0.0,840.0,<=50K
0.0,Privat,3.1105665566640006,Neer-married,Adm-clrical,wn-child,,Femae,-21198.93471528514,0.0,-0.16759243970515314,<=50K
0.0,Fedeal-gov,10.0,Searated,,Unmaried,Blck,ale,0.0,-1363.2078784457751,480.0,<=50K
,Private,13.0,Separated,Sales,Other-relative,Other,Female,,,685.1477472624535,>50K
48.0,,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,1622.7501583107435,50.0,>50K
447.46059909899816,Self-emp-inc,4.0,Married-civ-spouse,,Husband,White,,,1532.6755011365854,400.0,<=50K
360.0,Private,16.0,Never-married,Armed-Forces,Own-child,White,Male,,1602.0,35.0,<=50K
460.0,Local-gov,1400.0,Married-civ-spouse,Protective-serv,,White,,0.0,,40.0,>50K
,Selfemp-inc,134.78469822011868,Marred-civ-spouse,Tech-spport,Huband,Oher,Mae,-7593.152602721166,0.0,,<=50K
181.25738086523205,Slf-emp-inc,19.424960381962066,Married-cv-spouse,,Husban,Whie,Mle,nan,nan,1013.2350680833349,>50K
58.0,Self-emp-inc,22.222576832775168,Widowed,Craft-repair,,,,0.0,,40.0,<=50K
0.0,Privat,1600.0,,Transport-movig,Husand,Oher,Mal,7298000.0,0.0,181.82374266069556,>50K
38.0,Self-emp-not-inc,900.0,Married-civ-spouse,Craft-repair,,White,,,-881085.9616774365,,<=50K
67.01103544859131,Never-worked,14.0,,?,,Other,Female,-7.792290524217606,0.0,,>50K
560.0,Self-emp-inc,1300.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2133.62307684359,40.0,>50K
,?,,Never-married,Farming-fishing,Unmarried,,Male,,,400.0,<=50K
0.0,Prvate,nan,,,usband,Wite,ale,nan,1120469.27677173,634.7045820398669,<=50K
,Self-emp-inc,,Divorced,Armed-Forces,Not-in-family,White,Female,1151.0,,7.448328963137051,<=50K
18.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,Other,Male,-37546314.89273869,,40.0,>50K
44.0,,6.0,,,,Other,Female,0.0,0.0,45.0,>50K
66.89560345098397,,,,Craft-repair,Husband,Other,Male,2176.0,-2643173.396169937,,<=50K
,Private,14.0,Married-civ-spouse,,Own-child,Other,Male,0.0,,400.0,>50K
,,1000.0,Separated,Machine-op-inspct,,White,,49044.62707600826,0.0,40.0,<=50K
0.0,,nan,Never-marrid,,Ownchild,,Mal,0.0,-510.88896652943316,nan,<=50K
50.0,,9.0,Married-civ-spouse,Transport-moving,Husband,White,,,0.0,40.0,<=50K
58.0,,9.0,Married-civ-souse,Sals,Ownchild,Whit,Mal,,,60.0,<=50K
0.0,Privae,9.0,Neer-married,Sale,Wie,,Femle,0.0,0.0,nan,<=50K
,,,Married-civ-spouse,,Husband,White,,,706.3330737817372,-3.06583696883542,<=50K
48.904329321133794,Self-emp-inc,24.88164080561272,Divorced,Sales,Other-relative,Other,,,0.0,23.862101070676918,<=50K
0.0,,9.0,Maried-civ-spouse,Prof-pecialty,Husbad,Othe,Mle,0.0,0.0,74.22526593700138,>50K
34.0,Private,1300.0,,Exec-managerial,Husband,,,,0.0,,>50K
30.61644421104102,,9.0,,Prof-specialty,,Black,Male,,0.0,,>50K
20.0,Private,,Never-married,,Own-child,Other,,3103.0,,180.55801720165863,<=50K
,Private,13.0,Never-married,Other-service,,White,,0.0,0.0,,<=50K
263.0595100804545,Private,6.0,Married-civ-spouse,Exec-managerial,,,,0.0,0.0,50.0,>50K
,Private,,,Exec-managerial,Own-child,White,,,0.0,,>50K
36.0,,,Married-civ-spouse,Transport-moving,Own-child,Other,,49271.72287242493,0.0,79.10668440310207,<=50K
53.0,,13.0,Married-civ-spouse,,Husband,Other,Male,45084344.64712244,-1313916.6407003712,450.0,>50K
4.703808857274879,,7.0,Separated,,,,Male,7688.0,0.0,40.0,<=50K
133.26255986224504,Sef-emp-inc,nan,Separatd,,Own-cild,Othr,Mle,53319.849809862746,nan,nan,<=50K
74.0,Self-emp-inc,,,Sales,Unmarried,,,0.0,,572.9824345532892,<=50K
186.584873348268,,9.0,,,Not-in-famiy,Blac,,7688.0,0.0,45.0,>50K
0.0,rivate,10.0,Married-civspouse,Transort-moving,,Oher,Mal,0.0,0.0,60.0,>50K
0.0,Pivate,1300.0,Maried-civ-spouse,Prof-pecialty,Own-chil,Whit,Femle,0.0,-715.6507684266967,nan,>50K
48.0,,9.0,Separated,Other-service,,Other,,0.0,203.90863765010062,52.09981784960644,<=50K
,Self-emp-inc,,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,,0.0,370.0,<=50K
165.80883560860894,,3151.698891069078,,Adm-clercal,Unmarrid,Asian-Pac-Isander,,0.0,0.0,400.0,<=50K
52.0,Self-emp-inc,20.524162296683482,Divorced,Exec-managerial,Not-in-family,White,Male,,0.0,,>50K
34.607417258147194,Self-emp-inc,,Never-married,,Not-in-family,Other,Male,0.0,0.0,500.0,<=50K
42.0,State-gov,8.666663835872333,,,,White,Male,,,78.41762705239506,<=50K
,,,Never-married,Priv-house-serv,,,,23219.876129945555,1350.9450485994655,40.0,<=50K
0.0,Privae,900.0,Married-civ-spuse,Tranport-moving,Husban,Othr,Mae,nan,nan,450.0,>50K
259.2920153312002,Federal-gov,1000.0,,,Unmarried,White,Female,,,60.0,<=50K
56.244209194392866,,,Marriedciv-spouse,Pro-specialty,Husbad,,Mal,,,43.907246295015206,<=50K
70.0,Private,5.0,,Craft-repair,,White,,-45536.11529471016,0.0,35.0,>50K
0.0,Self-empinc,1000.0,Married-cv-spouse,Exec-maagerial,,ther,,10754259.474181876,0.0,45.0,<=50K
702.381980183883,,9.0,Never-married,Craft-repair,,Other,Female,52979.00076331034,0.0,,>50K
,Self-emp-inc,,Separated,Adm-clerical,Unmarried,,Male,,0.0,350.0,<=50K
410.0,Self-emp-not-inc,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,50.0,<=50K
154.15593371737944,,9.0,,?,Other-reltive,Oher,emale,0.0,0.0,nan,<=50K
-513.0800949813968,Private,,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,,,<=50K
0.0,Never-wrked,13.0,Married-cv-spouse,?,ife,ther,Mal,-3239.4015123256195,1977.0,40.0,>50K
28.475086336134716,,900.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,>50K
,,18.5888039827418,Never-married,,Wife,Black,Female,0.0,-1266.7810693056288,40.0,<=50K
35.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Female,15024.0,1784.2182400318452,40.0,>50K
,Private,9.0,Separated,Adm-clerical,Wife,White,Male,0.0,1229153.8002916737,20.0,<=50K
41.41805761538218,Private,,Married-civ-spouse,Sales,,White,,,0.0,,>50K
650.0,Self-emp-not-inc,14.0,Married-civ-spouse,,Own-child,White,,0.0,0.0,40.0,>50K
,,25.73402965983859,Never-married,Handlers-cleaners,,White,,0.0,0.0,,<=50K
,Private,,Widowed,,Not-in-family,White,Female,0.0,,,<=50K
39.0,Private,600.0,Married-civ-spouse,Armed-Forces,,Other,,,0.0,,>50K
157.2417156738392,Privte,10.0,Marrie-civ-spouse,Exe-managerial,Ow-child,Wite,ale,nan,1579.0,40.0,>50K
15.631354801490104,Private,,Married-civ-spouse,Handlers-cleaners,Husband,White,,0.0,,50.0,<=50K
390.0,Priate,9.0,Marred-civ-spouse,Sles,Huband,Oter,Mae,41652.86025418447,-1047.876960892275,50.0,>50K
0.0,,nan,Mrried-civ-spouse,,Huband,Wite,Femae,0.0,nan,70.53668340335729,<=50K
49.97682954979794,Self-emp-inc,18.40440757970812,Married-civ-spouse,Exec-managerial,Husband,Other,,115410518.42472002,0.0,57.62293891843882,>50K
44.43303809937869,,770.4677316206479,,,Husband,White,Female,0.0,,40.0,>50K
270.0,Private,,Married-civ-spouse,,Own-child,,Male,0.0,0.0,46.1211050374498,>50K
38.0,Local-gov,,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,45.0,<=50K
