age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,sex_lab,education_lab,income_<=50K,income_>50K,income
-0.4453973328621676,Slf-emp-inc,121836,Masters,0.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,-4.78e-17,-0.06101152917205646,United-States,3,12,False,True,>50K
-0.44425841585445436,Local-gov,257855,11th,0.9218918890166647,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,-4.78e-17,-0.5638666131141514,United-States,8,1,True,False,<=50K
-0.4467760218715046,Slf-emp-inc,254907,Assoc-voc,-0.520805367880528,Married-cv-spouse,Craft-repai,Not-in-family,White,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,8,True,False,<=50K
-0.4465961928702867,Slf-emp-inc,177265,Assoc-acdm,0.9218918890166647,Married-civ-spouse,Other-service,Own-child,Other,Female,0.0,-0.2801964203318739,0.941278733077954,United-States,3,7,True,False,<=50K
0.21709270762447347,Priate,152889,10th,-0.5676999802791522,Married-cv-spouse,Craft-epair,Unmaried,Black,Female,0.0,-0.2801964203318739,-0.8630335617885623,United-States,3,0,True,False,<=50K
-0.44030217782766123,Self-emp-not-inc,107231,HS-grad,0.0,Married-cv-spouse,Craft-repair,Unmaried,White,Female,0.0,-0.2801964203318739,-0.6275191553853027,United-States,3,11,True,False,<=50K
-0.44671607887109865,Slf-emp-inc,32406,Some-college,0.0,Divorced,Craft-repair,Unmarried,Other,Female,0.0,-0.2801964203318739,-0.290160681348201,United-States,3,15,True,False,<=50K
-5.452e-17,Self-emp-inc,163237,Bachelors,0.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,-0.2801964203318739,-0.38563949475492787,United-States,8,9,False,True,>50K
-0.44108143683293866,Self-em-inc,204247,Bachelors,-0.6145945926777765,Married-civspouse,Prof-specalty,Unmaried,Whte,Female,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,3,9,False,True,>50K
-0.44689590787231653,State-gov,156642,HS-grad,0.0,Divorced,Prof-specialty,Not-in-family,Other,Female,-0.2656808957592349,-0.2801964203318739,0.0,United-States,3,11,True,False,<=50K
-0.4452774468613557,Local-gov,44368,HS-grad,0.9218918890166647,Married-cv-spouse,Sales,Unmaried,Other,Female,-0.2656808957592349,-4.78e-17,-0.6911716976564539,El-Salvador,3,11,False,True,>50K
-5.452e-17,Private,217661,HS-grad,-0.8256203484715856,Widowed,Transport-moving,Other-relative,White,Male,0.0,-0.22118290993317963,0.0,United-States,8,11,False,True,>50K
-0.44192063883862215,Slf-emp-inc,191342,Bachelors,0.9218918890166647,Marred-civ-spouse,Sals,Unmaried,Back,ale,-0.2656808957592349,-0.2801964203318739,0.0,Philippines,10,9,False,True,>50K
-0.44755528087678204,Private,218164,HS-grad,0.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,-0.2801964203318739,0.0,United-States,8,11,True,False,<=50K
-0.4438388148516127,Slf-emp-inc,124590,HS-grad,-0.6849365112757129,Never-married,Exec-managerial,Other-relative,Black,Male,-0.2656808957592349,-4.78e-17,0.0,United-States,8,11,True,False,<=50K
-0.4489339698861191,State-ov,229465,Doctorate,0.0,Marriedciv-spouse,Prof-specialy,Hsband,Black,Female,0.0,0.03392046159884295,-0.5638666131141514,United-States,3,10,False,True,>50K
-0.4453973328621676,Slf-emp-inc,32709,Bachelors,0.0,Married-civ-spouse,Tech-support,Unmaried,Black,Female,0.39852134363885244,-0.2801964203318739,0.0,United-States,3,9,False,True,>50K
-5.452e-17,Private,71864,Some-college,0.0,Never-married,Sales,Own-child,White,Female,0.0,-0.26064786657558336,-0.595692884249727,United-States,3,15,True,False,<=50K
-0.4489339698861191,Self-mp-not-inc,207685,Masters,-0.520805367880528,Married-civ-pouse,rof-specialty,Unmaried,Othe,Mle,-0.2656808957592349,-0.2801964203318739,-0.595692884249727,United-States,9,12,False,True,>50K
-5.452e-17,Slf-emp-inc,232308,Bachelors,-0.5442526740798401,Married-civ-spouse,Exec-managerial,Husband,Other,Female,-0.2656808957592349,-0.2801964203318739,-0.6402496638395329,United-States,3,9,False,True,>50K
-0.4471356798739404,Slf-emp-inc,168211,HS-grad,0.9218918890166647,Married-cv-spouse,Protective-serv,Husband,Black,Male,-0.2656808957592349,-0.2282508682133438,0.0,United-States,8,11,False,True,>50K
-5.452e-17,Self-emp-inc,108293,Bachelors,-0.5442526740798401,Widowed,Adm-clerical,Wife,White,Female,-0.2656808957592349,-0.2282508682133438,0.0,United-States,3,9,False,True,>50K
-5.452e-17,Loca-gov,213722,HS-grad,-0.6380418988770886,Wiowed,Protectiveserv,usband,Whit,Female,0.0,-4.78e-17,0.941278733077954,United-States,3,11,False,True,>50K
-0.44491778885891997,Slf-emp-inc,82622,Bachelors,-0.5442526740798401,Never-married,Transport-moving,Not-in-family,Black,Male,-0.2624340485627695,-4.78e-17,0.0,United-States,8,9,True,False,<=50K
-0.4407817218309089,Private,413494,Bachelors,-0.6380418988770886,Widowed,Prof-specialty,Husband,White,Male,-0.2656808957592349,-0.2801964203318739,0.0,United-States,8,9,False,True,>50K
-0.4464163638690688,Slf-emp-inc,150568,Some-college,-0.6145945926777765,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,-4.78e-17,0.941278733077954,United-States,3,15,True,False,<=50K
-0.4379644008118289,Self-emp-no-inc,132320,HS-grad,-0.6380418988770886,Divrced,Machine-op-inspt,Not-in-fmily,hite,ale,0.39852134363885244,-4.78e-17,0.941278733077954,United-States,10,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,284651,Some-college,0.0,Neer-married,Craft-repai,Unmaried,Whit,Femae,-0.2656808957592349,-4.78e-17,-0.6275191553853027,United-States,1,15,True,False,<=50K
0.6704337763090836,Private,273241,Bachelors,-0.5442526740798401,Married-civ-spouse,Craft-repai,Wife,White,Female,0.0,-0.2801964203318739,0.0,United-States,3,9,False,True,>50K
-5.452e-17,Without-pay,31350,Some-college,0.0,Never-married,Other-service,Unmarried,White,Female,-0.2656808957592349,-0.2801964203318739,0.0,United-States,3,15,True,False,<=50K
-0.4426998978438995,Self-emp-not-inc,147653,10th,-0.21599038728947034,Married-cv-spouse,Craft-repai,Wife,White,Female,-0.2633262580318804,-0.21821384195675378,0.0,Mexico,3,0,False,True,>50K
-0.43952291882238376,Self-ep-inc,129020,Bachelors,-0.5442526740798401,Married-iv-spouse,Prof-specalty,Unmaried,Black,ale,-0.2656808957592349,-4.78e-17,-0.5893276300226119,United-States,10,9,True,False,<=50K
0.6704337763090836,Slf-emp-inc,374883,Assoc-voc,-0.5911472864784644,Married-cv-spouse,Handlers-cleanrs,Notin-family,Black,Mle,-0.2656808957592349,-0.2801964203318739,0.0,United-States,9,8,True,False,<=50K
0.6704337763090836,Private,117210,Some-college,-0.8256203484715856,Never-married,Sales,Unmaried,Other,Male,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,8,15,True,False,<=50K
-0.43844394481507654,Loca-gov,180407,Bachelors,-0.7318311236743371,Married-cv-spouse,Craft-repai,Unmaried,Black,Mle,-0.2656808957592349,-0.2801964203318739,0.941278733077954,Germany,9,9,True,False,<=50K
-0.4427598408443055,Self-mp-not-inc,172034,HS-grad,-0.6380418988770886,Married-cv-spouse,Sale,Unmaried,Wite,Mae,-0.2642452902540185,-4.78e-17,0.941278733077954,United-States,6,11,False,True,>50K
-0.4415010378357803,Prvate,379919,Assoc-acdm,0.0,Widowe,Craft-repai,Unmaried,Whie,Mae,-0.2656808957592349,-4.78e-17,0.0,United-States,6,7,False,True,>50K
0.6704337763090836,Self-emp-inc,31964,HS-grad,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.26473492314041613,-0.26950252062917196,-0.37290898630069763,United-States,8,11,False,True,>50K
-0.4489339698861191,Stte-gov,24647,Some-college,0.0,Widoed,Craft-repai,Husbnd,Wite,Mle,-0.2656808957592349,-4.78e-17,0.941278733077954,United-States,9,15,False,True,>50K
-0.4467760218715046,Private,178946,HS-grad,0.9218918890166647,Married-civ-spouse,Sales,Other-relative,Black,Male,-0.2656808957592349,-0.2801964203318739,-0.7229979687920295,United-States,8,11,False,True,>50K
-0.4374848568085812,Selfemp-inc,142712,Assoc-acdm,0.0,Married-cv-spouse,Sals,Other-relativ,Oter,ale,-0.265097853811857,-4.78e-17,-0.6275191553853027,United-States,10,7,False,True,>50K
-0.4464163638690688,Slf-emp-inc,87561,Some-college,-0.6145945926777765,Never-married,Craft-repai,Not-in-family,White,Female,-0.2656808957592349,-0.2801964203318739,-0.5002140708430002,United-States,3,15,True,False,<=50K
-5.452e-17,Slf-emp-inc,196385,Masters,-0.6145945926777765,Married-civ-spouse,Armed-Forces,Unmaried,Other,Male,0.0,0.42029463049781074,-0.6466149180666481,United-States,8,12,False,True,>50K
-0.44635642086866295,Private,91209,Bachelors,-0.5442526740798401,Widowed,Exec-managerial,Other-relative,Black,Male,-0.26419340940276875,-0.2801964203318739,-0.6275191553853027,United-States,8,9,False,True,>50K
-0.4465961928702867,Slf-emp-inc,33983,Some-college,-0.6145945926777765,Married-cv-spouse,Craft-repai,Other-relative,White,Male,-0.26474398170174546,-0.2801964203318739,-0.23923864753127996,United-States,8,15,False,True,>50K
-0.44252006884268164,Pivate,127451,Some-college,-0.6145945926777765,Marrid-civ-spouse,Craft-repai,usband,Wite,ale,0.0,0.42029463049781074,-0.5575013588870362,United-States,10,15,False,True,>50K
-0.44737545187556416,Slf-emp-inc,132053,Some-college,-0.708383817475025,Married-civ-spouse,Craft-repai,Unmaried,Other,Female,-0.2656808957592349,-0.2502167162513262,-0.6593454265208782,United-States,3,15,True,False,<=50K
-0.4459368198658213,Self-emp-not-inc,117012,Masters,0.9218918890166647,Never-married,Exec-managerial,Unmarried,White,Female,0.0,-0.2801964203318739,0.941278733077954,United-States,3,12,True,False,<=50K
-0.44479790285810805,Private,87157,12th,-0.3801215306846552,Never-married,Craft-repai,Own-child,White,Male,0.0,-4.78e-17,-0.7229979687920295,United-States,8,2,True,False,<=50K
-5.452e-17,Self-emp-not-inc,233312,Masters,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,-0.2801964203318739,-0.850303053334332,United-States,8,12,False,True,>50K
-0.4489339698861191,Prvate,92462,Assoc-acdm,-0.49735806168121577,Nevr-married,ales,Unmarred,Asian-Pac-Islader,ale,0.0,-0.2801964203318739,-0.6784411892022236,United-States,10,7,True,False,<=50K
0.6704337763090836,Slf-emp-inc,191118,HS-grad,0.0,Married-cv-spouse,Craft-repai,Husband,Other,Female,0.0,-0.2801964203318739,0.0,United-States,3,11,False,True,>50K
0.6704337763090836,Never-worked,304955,Bachelors,0.9218918890166647,Married-cv-spouse,Sales,Unmaried,White,Male,-0.2656808957592349,0.42029463049781074,-0.5638666131141514,United-States,8,9,False,True,>50K
-0.4470757368735344,Private,284329,HS-grad,-0.6380418988770886,Widowed,Transport-moving,Unmarried,White,Male,0.39852134363885244,-0.2801964203318739,0.0,United-States,8,11,True,False,<=50K
-0.4465362498698808,State-gov,184018,Assoc-voc,-0.5911472864784644,Married-civ-spouse,Machine-op-inspct,Unmaried,Black,Male,0.0,-0.24149343688695998,0.0,United-States,8,8,False,True,>50K
-0.44683596487191063,Without-pay,234854,Doctorate,-0.4739107554819037,Widowed,Craft-repai,Unmaried,Other,Male,0.0,-0.2801964203318739,-0.493848816615885,United-States,8,10,False,True,>50K
-0.4489339698861191,rivate,125833,Bachelors,-0.5442526740798401,Marrie-civ-spouse,Admclerical,Other-elative,Black,Mae,-0.2656808957592349,-4.78e-17,0.941278733077954,Vietnam,6,9,True,False,<=50K
-0.44371892885080083,State-gov,73928,Bachelors,0.0,Never-married,Craft-repai,Husband,Black,Female,-0.2620062962381799,-0.2801964203318739,-0.6402496638395329,United-States,3,9,True,False,<=50K
-0.11846820864807599,Local-gov,115222,Masters,-0.5442526740798401,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0.0,-0.2631702606086531,-0.6911716976564539,United-States,8,12,False,True,>50K
-0.4465961928702867,Private,92775,Bachelors,-0.6614892050764007,Married-cv-spouse,Exec-managerial,Husband,Other,Female,-0.2656808957592349,-0.2801964203318739,0.0,United-States,3,9,False,True,>50K
-0.44605670586663315,Private,145636,HS-grad,-0.6380418988770886,Widowed,Craft-repai,Husband,White,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,11,False,True,>50K
-0.4375447998089872,Slf-emp-inc,98116,Some-college,-0.7552784298736492,Married-cv-spouse,Sale,Nt-in-family,Whit,Mae,-0.2656808957592349,-0.2801964203318739,0.0,United-States,6,15,False,True,>50K
-0.4464763068694748,Local-gov,75313,Prof-school,0.9218918890166647,Married-cv-spouse,Prof-specialty,Other-relative,Black,Male,-0.2656808957592349,-0.2801964203318739,-0.35381322361935225,Mexico,8,14,False,True,>50K
-0.44623653486785103,Slf-emp-inc,326064,Some-college,0.0,Married-cv-spouse,Transpot-moving,Unmaried,Back,Femle,0.39852134363885244,-0.2801964203318739,0.0,United-States,4,15,True,False,<=50K
-0.44755528087678204,Self-emp-not-inc,190786,Bachelors,-0.6145945926777765,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,-0.2801964203318739,0.0,United-States,3,9,True,False,<=50K
-0.4489339698861191,Self-em-inc,205865,HS-grad,-0.6380418988770886,Married-civ-spoue,Otherservice,nmarried,Wite,Mle,0.0,-0.2801964203318739,-0.595692884249727,United-States,9,11,True,False,<=50K
-0.4465961928702867,Slf-emp-inc,165346,Masters,0.9218918890166647,Mrried-civ-spouse,Exec-maagerial,Husbnd,Black,Female,-0.2608017428686879,-4.78e-17,-0.6275191553853027,United-States,3,12,False,True,>50K
-0.4470757368735344,Private,33725,9th,-0.5911472864784644,Married-cv-spouse,Exec-managerial,Other-relative,White,Male,-0.2656808957592349,-4.78e-17,-0.6275191553853027,United-States,8,6,False,True,>50K
-0.44605670586663315,Private,113598,Some-college,0.0,Married-cv-spouse,Adm-clerical,Unmaried,Black,Female,-0.2656808957592349,-4.78e-17,0.0,United-States,3,15,True,False,<=50K
0.6704337763090836,Self-emp-inc,162098,HS-grad,-0.6380418988770886,Divorced,Craft-repai,Unmaried,Other,Female,0.0,-0.2801964203318739,-0.6275191553853027,United-States,3,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,72931,7th-8th,-0.7552784298736492,Married-spouse-absnt,Adm-cleical,Nt-in-family,Othr,ale,0.0,-0.2801964203318739,-0.6275191553853027,Italy,10,5,False,True,>50K
0.6704337763090836,Slf-emp-inc,119721,Some-college,-0.3801215306846552,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,-0.2801964203318739,-0.17558610526012872,United-States,8,15,False,True,>50K
-5.452e-17,Slf-emp-inc,263224,11th,-0.520805367880528,Never-married,Craft-repai,Not-in-family,White,Female,-0.2656808957592349,-0.2801964203318739,0.0,United-States,3,1,True,False,<=50K
-0.4408416648313148,Privte,99784,Masters,-0.5676999802791522,Widowd,Craft-repai,Unmaried,Whit,Female,0.39852134363885244,-4.78e-17,-0.6275191553853027,United-States,3,12,False,True,>50K
-0.44743539487597017,Slf-emp-inc,190107,Bachelors,-0.6145945926777765,Married-cv-spouse,Prof-specialty,Not-in-family,White,Female,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,3,9,True,False,<=50K
-5.452e-17,Self-emp-inc,125421,HS-grad,-0.6380418988770886,Married-civ-spouse,Craft-repai,Wife,White,Female,-0.2656808957592349,0.42029463049781074,-0.45565729125319426,United-States,3,11,False,True,>50K
0.6704337763090836,Slf-emp-inc,242080,Prof-school,0.9218918890166647,Widoed,Craft-repai,Unmaried,Wite,Mae,-0.2656808957592349,-0.21453535065852708,-0.37290898630069763,United-States,6,14,False,True,>50K
-0.44138115183496845,Self-em-inc,211129,Bachelors,0.0,Married-cv-spouse,dm-clerical,Other-elative,Othe,Fmale,-0.2656808957592349,-4.78e-17,-0.6275191553853027,United-States,5,9,False,True,>50K
-0.4466561358706927,Priate,33046,Assoc-voc,0.0,Sparated,ther-service,Unmarrie,Whie,emale,0.0,-0.2801964203318739,-0.6529801722937632,United-States,11,8,True,False,<=50K
0.6704337763090836,Private,231781,HS-grad,-0.520805367880528,Married-cv-spouse,Craft-repai,Unmaried,White,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,11,False,True,>50K
0.6704337763090836,Private,226956,HS-grad,-0.6380418988770886,Married-civ-spouse,Other-service,Own-child,Other,Female,-0.2656808957592349,-0.2801964203318739,-0.6657106807479934,Mexico,3,11,True,False,<=50K
-5.452e-17,na,101602,Doctorate,0.0,Wiowed,na,Husban,Whit,ale,-0.2656808957592349,-0.2801964203318739,-0.7229979687920295,United-States,10,10,False,True,>50K
-0.44317944184714725,Slf-emp-inc,171091,HS-grad,0.0,Married-cv-spouse,Craft-repai,Husband,Other,Female,-0.2656808957592349,-4.78e-17,-0.5638666131141514,United-States,3,11,False,True,>50K
-0.4489339698861191,Self-emp-in,275051,11th,-0.7552784298736492,Nevr-married,dm-clerical,Unmaried,Othe,emale,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,11,1,True,False,<=50K
-5.452e-17,Private,224531,Some-college,0.0,Never-married,Craft-repai,Unmaried,Other,Male,0.0,-0.26159376433798454,0.0,United-States,8,15,True,False,<=50K
-0.44623653486785103,Private,125892,Masters,-0.5442526740798401,Married-cv-spouse,Craft-repai,Husband,White,Female,-0.2656808957592349,-0.20654776955380622,-0.7229979687920295,United-States,3,12,False,True,>50K
-0.4470157938731285,Slf-emp-inc,126569,HS-grad,0.0,Wdowed,Craft-repai,Hsband,Othr,Mal,-0.2656808957592349,-0.2556293534472884,0.941278733077954,United-States,7,11,False,True,>50K
0.031149520365193667,Private,168740,11th,0.0,Married-cv-spouse,Handlers-cleaners,Husband,White,Male,-0.2656808957592349,0.42029463049781074,0.0,United-States,8,1,True,False,<=50K
-0.4489339698861191,Pivate,196707,Bachelors,0.9218918890166647,Mrried-civ-spouse,Exec-manageril,Husbnd,Whte,Mae,-0.2656808957592349,-0.2801964203318739,0.0,United-States,6,9,False,True,>50K
-5.452e-17,Private,65038,HS-grad,-0.6849365112757129,Never-married,Machine-op-inspct,Unmaried,White,Female,0.0,-0.2801964203318739,-0.6275191553853027,United-States,3,11,True,False,<=50K
-0.44689590787231653,Private,203051,Bachelors,-0.5442526740798401,Married-civ-spouse,Adm-clerical,Unmaried,White,Female,-0.2656808957592349,-0.2682150486747926,0.8364893168511762,United-States,3,9,True,False,<=50K
-5.452e-17,Slf-emp-inc,190895,HS-grad,0.0,Married-civ-spouse,Craft-repai,Husband,White,Female,-0.2656808957592349,-0.2801964203318739,-0.544770850432806,United-States,3,11,True,False,<=50K
-0.4385038878154825,Pivate,413494,Bachelors,0.0,Married-civ-spuse,xec-managerial,Unmaried,Oter,Female,-0.2656808957592349,-0.2801964203318739,0.941278733077954,United-States,3,9,False,True,>50K
-0.44773510987799997,Slf-emp-inc,401690,HS-grad,0.9218918890166647,Married-cv-spouse,Craft-repai,Not-in-family,White,Female,0.31009408549044165,-0.2801964203318739,-0.5638666131141514,United-States,3,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,206833,HS-grad,-0.708383817475025,Never-marrie,Craft-repai,Unmaried,Blck,Femal,0.0,-4.78e-17,0.4482088089971536,United-States,2,11,True,False,<=50K
-0.4465362498698808,Private,196643,HS-grad,-0.6380418988770886,Married-cv-spouse,Tech-support,Own-child,White,Male,0.0,-0.2801964203318739,-0.6275191553853027,United-States,8,11,True,False,<=50K
-5.452e-17,Local-gov,161463,Prof-school,-0.6145945926777765,Married-civ-spouse,Prof-specialty,Husband,Black,Male,-0.2656808957592349,-4.78e-17,0.941278733077954,United-States,8,14,False,True,>50K
0.6704337763090836,Slf-emp-inc,182655,Assoc-voc,-0.8256203484715856,Widowed,Adm-clerical,Husband,White,Male,-0.2656808957592349,-4.78e-17,0.0,United-States,8,8,False,True,>50K
-0.44863425488408926,Private,334991,Bachelors,0.0,Married-cv-spouse,Sales,Unmaried,White,Male,-0.2656808957592349,-0.2801964203318739,-0.7484589857004901,United-States,8,9,False,True,>50K
-0.4464163638690688,Slf-emp-inc,220237,Bachelors,-0.5442526740798401,Widowed,Protective-serv,Husband,Other,Male,-0.2656808957592349,-4.78e-17,0.0,United-States,8,9,False,True,>50K
-0.43820417281345264,Privat,197058,Assoc-acdm,-0.6849365112757129,Married-cv-spouse,Pro-specialty,Not-i-family,Black,Female,-0.26516491069442466,-0.2801964203318739,0.0,United-States,3,7,True,False,<=50K
-0.44743539487597017,Private,176253,Some-college,-0.6145945926777765,Divorced,Exec-managerial,Unmaried,Black,Male,-0.2656381911129681,-4.78e-17,-0.6275191553853027,United-States,8,15,True,False,<=50K
-0.44210046783984003,Nevr-worked,77660,Some-college,-0.6145945926777765,Married-iv-spouse,Craft-repai,Othe-relative,Whte,Mal,-0.2639134175071353,-0.2801964203318739,0.941278733077954,United-States,7,15,False,True,>50K
-0.4426998978438995,Slf-emp-inc,240294,Some-college,-0.6145945926777765,Wdowed,Transport-mving,Other-reltive,Back,Mal,0.0,-4.78e-17,0.941278733077954,United-States,7,15,True,False,<=50K
-5.452e-17,Slf-emp-inc,162572,HS-grad,-0.520805367880528,Married-civ-spouse,Transport-moving,Husband,Other,Male,0.39852134363885244,-0.2801964203318739,0.0,United-States,8,11,False,True,>50K
-0.4416808668369982,Privae,191681,HS-grad,-0.6380418988770886,Marrid-civ-spouse,Craftrepair,Unmaried,Black,Mae,-0.2656808957592349,0.42029463049781074,0.0,United-States,6,11,False,True,>50K
0.6704337763090836,Private,101524,Bachelors,-0.6380418988770886,Widowed,Sales,Unmaried,Black,Female,0.0,-4.78e-17,-0.6275191553853027,United-States,3,9,False,True,>50K
-0.4455771618633855,Slf-emp-inc,147653,HS-grad,-0.3566742244853431,Married-cv-spouse,Adm-clerical,Unmaried,Black,Female,0.39852134363885244,-0.2801964203318739,-0.37290898630069763,United-States,3,11,True,False,<=50K
-5.452e-17,Self-ep-inc,93717,Some-college,0.0,Maried-civ-spouse,Adm-clrical,Unmaried,Black,Fmale,0.0,-4.78e-17,-0.595692884249727,United-States,5,15,False,True,>50K
-0.4489339698861191,Self-empinc,339773,HS-grad,-0.6145945926777765,Married-civ-souse,Craft-repai,nmarried,hite,Female,-0.2656808957592349,-4.78e-17,-0.5638666131141514,United-States,3,11,True,False,<=50K
-0.4465362498698808,Self-emp-inc,176286,Assoc-acdm,0.0,Married-cv-spouse,Exec-managerial,Unmaried,White,Male,0.0,-4.78e-17,-0.6275191553853027,United-States,8,7,False,True,>50K
-5.452e-17,Slf-emp-inc,320084,Bachelors,0.0,Married-cv-spouse,Craft-repai,Unmaried,Black,Female,-0.2656808957592349,-0.2801964203318739,0.0,United-States,3,9,False,True,>50K
-0.43904337481913613,Federal-gov,164021,Masters,0.9218918890166647,Married-civ-spouse,Craft-repai,Husband,Black,Male,-0.2656808957592349,-0.2801964203318739,-0.6275191553853027,United-States,8,12,False,True,>50K
-5.452e-17,Private,60783,10th,-0.708383817475025,Never-married,Craft-repai,Husband,White,Male,-0.263415784852291,-0.23547647612057487,0.0,United-States,8,0,True,False,<=50K
-0.4459368198658213,Private,50178,HS-grad,-0.6380418988770886,Married-civ-spouse,Protective-serv,Husband,Black,Male,-0.2656808957592349,-0.10231509112476783,0.0,United-States,8,11,False,True,>50K
-5.452e-17,Slf-emp-inc,188850,HS-grad,0.9218918890166647,Married-civ-spouse,Craft-repai,Husband,White,Female,-0.2656808957592349,-0.2801964203318739,-0.46838779970742445,United-States,3,11,False,True,>50K
-0.4456970478641974,Private,128378,Some-college,-0.5442526740798401,Widowed,Craft-repai,Not-in-family,Black,Female,-0.2656808957592349,-4.78e-17,0.941278733077954,United-States,3,15,True,False,<=50K
0.6704337763090836,Private,144752,HS-grad,-0.7318311236743371,Widowed,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0.0,-0.2801964203318739,-0.5765971215683816,United-States,8,11,True,False,<=50K
-0.4489339698861191,Slf-emp-inc,251990,HS-grad,0.0,Seprated,Adm-clericl,Not-in-fmily,Black,Mal,0.0,-0.2801964203318739,0.0,United-States,7,11,True,False,<=50K
-0.4383840018146705,Prvate,285854,HS-grad,-0.6380418988770886,Widoed,Craft-rpair,Husbad,Whit,Mle,-0.2656808957592349,-0.2801964203318739,-0.6338844096124178,United-States,9,11,False,True,>50K
-0.440601892829691,Sef-emp-not-inc,81107,Some-college,-0.5442526740798401,Married-cv-spouse,Craft-repai,Wif,Wite,Femal,-0.263369668540069,0.42029463049781074,-0.42383102011761864,United-States,2,15,False,True,>50K
-0.4455771618633855,Private,195554,Some-college,0.0,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0.39852134363885244,-0.2801964203318739,-0.4492920370260791,United-States,8,15,False,True,>50K
-5.452e-17,Private,196280,Bachelors,-0.520805367880528,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,-0.24241305971151667,-0.7548242399276052,United-States,3,9,True,False,<=50K
-0.4489339698861191,Privat,233499,Some-college,-0.4504634492825916,Mrried-civ-spouse,Trasport-moving,Husbnd,Whie,Mal,-0.2656808957592349,-4.78e-17,0.941278733077954,United-States,7,15,False,True,>50K
-0.4489339698861191,Loca-gov,187830,HS-grad,0.0,Divrced,Tec-support,Umarried,hite,Mle,-0.2651004419722368,-4.78e-17,0.0,United-States,9,11,False,True,>50K
-0.4471956228743464,Slf-emp-inc,133420,Some-college,-0.6145945926777765,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,-0.2801964203318739,-0.6275191553853027,United-States,8,15,True,False,<=50K
-5.452e-17,Slf-emp-inc,346963,Bachelors,-0.7318311236743371,Widowed,Adm-clerical,Unmaried,Other,Male,-0.2656808957592349,-0.2801964203318739,-0.850303053334332,United-States,8,9,False,True,>50K
-5.452e-17,Private,95946,Bachelors,0.9218918890166647,Married-civ-spouse,Craft-repai,Unmaried,White,Male,-0.2656808957592349,-0.2801964203318739,-0.5638666131141514,United-States,8,9,False,True,>50K
-0.4465362498698808,Private,360884,Some-college,-0.5911472864784644,Widowed,Craft-repai,Wife,White,Female,-0.2626460424266062,-0.2801964203318739,-0.6275191553853027,United-States,3,15,False,True,>50K
-5.452e-17,Without-pay,176727,Bachelors,-0.6145945926777765,Never-married,Craft-repai,Unmaried,White,Male,-0.2656808957592349,-0.26558755489034497,-0.5638666131141514,United-States,8,9,True,False,<=50K
-0.4374249138081753,Prvate,268292,HS-grad,0.9218918890166647,Maried-civ-spouse,Sles,Unmaried,Othr,Mae,-0.2656808957592349,-4.78e-17,0.0,United-States,6,11,True,False,<=50K
-0.44785499587881183,Self-emp-inc,236746,Masters,-0.14564846869153394,Divorced,Exec-managerial,Not-in-family,White,Male,-0.2644432845230736,-0.2801964203318739,0.941278733077954,United-States,8,12,False,True,>50K
-0.4464763068694748,Self-emp-not-inc,156951,Assoc-acdm,0.0,Married-cv-spouse,Machine-op-inspct,Husband,White,Male,-0.2587483905382735,-0.2801964203318739,0.0,United-States,8,7,False,True,>50K
0.6704337763090836,Self-emp-inc,60552,Some-college,0.0,Never-married,Sales,Husband,Other,Female,-0.26566183748734723,-0.2801964203318739,-0.5256750877514607,United-States,3,15,True,False,<=50K
0.6704337763090836,Private,23698,HS-grad,-0.5676999802791522,Widowed,Craft-repair,Husband,White,Female,0.0,-0.2801964203318739,0.941278733077954,United-States,3,11,False,True,>50K
0.6704337763090836,Private,180599,Bachelors,0.0,Never-married,Exec-managerial,Unmaried,White,Male,-0.2656808957592349,-0.27712225260407014,-0.5638666131141514,United-States,8,9,False,True,>50K
